edad,salario,años_experiencia,score_credito,num_productos,ciudad,estado_civil,nivel_educacion,aprobado
18.0,34563.55815196483,14.216017199809245,773.4598128302996,1.0,,Soltero,Secundaria,1.0
24.756123586657104,57499.88584584878,13.890449023155266,767.7181686725047,1.0,Barcelona,Soltero,Posgrado,1.0
32.4743184860684,31409.40746765433,6.5910161551800694,718.2529280397439,1.0,Madrid,Divorciado,Universidad,1.0
22.522168180351507,41510.27047957907,4.883512131804872,701.0878758202231,2.0,Sevilla,,Posgrado,0.0
51.32411303931635,42652.82992898155,24.233942414696287,756.1067084025916,1.0,Madrid,Casado,Universidad,1.0
20.698586220393672,26002.67699835065,11.331685999094207,525.8296446919823,4.0,Barcelona,Soltero,Universidad,1.0
30.59955513303016,59636.38627674121,4.556915759054395,662.8725287385747,3.0,Madrid,Casado,Primaria,0.0
36.30740577286091,33273.61839707682,7.099700068260283,535.3136141707154,0.0,Sevilla,Divorciado,Secundaria,0.0
49.412732890661154,24887.661069462752,14.478232766021174,760.4592344702505,2.0,Sevilla,Divorciado,Primaria,0.0
20.641378488205607,47489.07301574149,21.576508331467668,632.4186028966681,0.0,Sevilla,Divorciado,Universidad,0.0
46.63163752154959,,19.975074810593643,542.8421921320822,0.0,Barcelona,Divorciado,Secundaria,0.0
35.10233061019587,,11.119886438124805,620.6213475981031,2.0,Barcelona,Casado,Universidad,0.0
25.18491348952049,36150.29910962661,9.347924786003306,714.9356201465785,3.0,Sevilla,Soltero,Secundaria,0.0
39.62103474263271,62501.62172049546,,679.4771617444189,2.0,Sevilla,Casado,Universidad,
36.9905969557347,46043.83315549518,9.708460615556524,582.6843440967227,2.0,Barcelona,,Secundaria,1.0
,35863.90082872287,5.974813742193613,529.5131398269384,1.0,Barcelona,Divorciado,Secundaria,0.0
35.69802084990019,54659.76442236214,7.67883646476384,707.3932787030502,0.0,Barcelona,Soltero,Secundaria,1.0
31.1468640313824,72773.25384994513,13.555250769897281,641.9231893249539,2.0,,Divorciado,Universidad,1.0
36.13517345251248,47997.54550048138,8.35591163575756,674.191929013595,3.0,Barcelona,Casado,Secundaria,1.0
41.62130674521047,,8.09753013317282,684.03148125117,3.0,Sevilla,Soltero,Universidad,0.0
,18846.488401515635,9.118100593399632,743.0065687175319,3.0,Valencia,Casado,Primaria,0.0
22.62184501173151,21320.901645756847,25.852741174833746,,3.0,Barcelona,,Secundaria,0.0
56.330333746562665,31175.49497795976,5.306255153649084,714.6509200958443,0.0,Sevilla,Casado,Universidad,0.0
18.0,26775.53560186501,10.599083576630463,667.9537450240356,1.0,Madrid,Divorciado,Primaria,1.0
33.482149049644164,33074.38347200652,19.179773067907963,702.4763538095802,2.0,Valencia,Divorciado,Posgrado,0.0
,37358.84447702196,9.105701944012557,666.0763032740379,1.0,Sevilla,Divorciado,Posgrado,0.0
37.809918677350325,47327.479947072745,15.68064843638905,535.7446646366878,4.0,Madrid,Casado,Primaria,1.0
,35057.701979798316,4.715079245704858,809.1946171289575,0.0,Sevilla,Casado,Secundaria,0.0
32.918777496427246,46316.37373369215,8.483537408914055,790.3438862487803,1.0,Barcelona,Soltero,Secundaria,1.0
30.069990653411672,37505.28770200813,6.285920648643084,850.0,4.0,Barcelona,Soltero,Universidad,0.0
29.106352430557884,13524.616072740133,9.061557260362449,850.0,1.0,Madrid,Casado,Universidad,0.0
43.496020970210246,22704.815172029645,9.149535048441745,582.3979867747239,,,Casado,Universidad,0.0
38.57015485965047,33791.21789568648,9.58627132262965,666.4600079621172,4.0,Sevilla,Casado,Universidad,0.0
28.07090404739346,,13.499805388337013,850.0,2.0,Madrid,Casado,Secundaria,1.0
43.995998754332504,49019.05431116443,2.6023737119400376,,3.0,Sevilla,Divorciado,Universidad,0.0
38.072995208766095,78071.11461783675,6.949821164367798,724.4210902546752,1.0,Sevilla,Divorciado,Universidad,0.0
43.1286211883896,66794.82763069829,10.276267163517625,547.8870048305421,2.0,,Divorciado,Universidad,1.0
41.29628841923612,32639.502421904348,3.346740079156216,715.0288631576774,1.0,Barcelona,Casado,Universidad,0.0
26.710049890779278,76524.25806398116,12.274981751740308,850.0,3.0,Barcelona,Divorciado,Universidad,1.0
29.398189598030307,39117.83298619609,6.8873791767129156,828.6625810103528,3.0,Sevilla,Divorciado,Secundaria,0.0
42.472936051232615,30682.78461124859,8.558576965930698,639.0015378481456,1.0,Valencia,Soltero,Universidad,0.0
41.10370265433465,26723.501633692555,13.770340931669724,,3.0,Sevilla,,Universidad,0.0
34.79098406035852,31218.469092609048,15.996010888448701,586.9099707505736,3.0,Sevilla,Divorciado,Primaria,0.0
36.17327383308782,29908.906483632356,12.44070042143801,614.8836859750294,3.0,Madrid,Divorciado,Posgrado,
47.77664895788425,39545.536559462525,5.230362409779837,508.97880712135304,2.0,Sevilla,,Secundaria,0.0
29.084286111641703,39351.40626346117,12.166819264236794,691.5180325340257,,Barcelona,Casado,Universidad,0.0
40.470973811700375,36370.85369013855,12.528916886305362,850.0,4.0,Madrid,,Universidad,0.0
32.97807347566106,,11.451692832264618,735.5431924093749,,Valencia,Soltero,Primaria,0.0
32.8231879677278,,17.14195096357442,836.6238989965732,2.0,Madrid,Soltero,Posgrado,0.0
,58382.827021433375,9.700210559876224,807.3249400925998,2.0,Valencia,Divorciado,Universidad,1.0
43.2541634898803,17284.250943433897,16.849692009632395,645.3191910427372,1.0,Madrid,Casado,Universidad,0.0
43.135096360006386,10127.800360503414,16.80432128991736,624.0493338593551,2.0,Madrid,Soltero,Secundaria,0.0
48.05478807154329,57939.80788844588,12.684988719816051,627.8815443148544,6.0,Valencia,Soltero,Secundaria,0.0
35.21003841632759,18334.882111588642,10.674218649345601,528.2938051557951,0.0,Barcelona,Casado,Secundaria,1.0
41.81952971294964,32455.243594710708,11.480954559205077,703.2330232795574,4.0,Barcelona,Divorciado,Secundaria,1.0
31.89733243406544,,18.773010975584615,,2.0,Barcelona,Divorciado,Universidad,1.0
38.24166352488442,14750.168437731581,14.770586977583982,759.1415509286386,1.0,Madrid,Soltero,Posgrado,0.0
33.698569456323156,47606.82270574188,5.545311958757471,,2.0,Sevilla,Soltero,Universidad,1.0
35.96995964992718,53081.17264066372,11.160299237420118,747.143986649484,4.0,Madrid,Casado,Universidad,0.0
40.95157025436914,27221.021406960048,6.12924229514714,805.7016282948135,1.0,Sevilla,Soltero,Universidad,1.0
26.817793167665275,9941.55627132993,6.789959409429068,719.8794588338853,2.0,Sevilla,Casado,Universidad,1.0
55.92387275685461,27636.089161205375,7.822328853611731,850.0,2.0,Barcelona,Soltero,,0.0
24.93982618500298,44174.45689439204,4.482451177487185,762.194581095221,5.0,Sevilla,Soltero,Universidad,0.0
22.85811387212268,17336.063664786787,5.935076905044862,624.287315318395,1.0,Madrid,Soltero,Universidad,0.0
46.581108735000676,39802.29925737039,17.556454364814748,,0.0,Madrid,Divorciado,Secundaria,0.0
42.91662693962936,36038.57153574154,6.769899338721579,473.87089732498634,2.0,Barcelona,Casado,Secundaria,0.0
41.24119817052155,48515.84622256062,13.533509429278933,609.7809559527834,1.0,Valencia,Casado,,0.0
41.2834550926428,38553.038060767336,10.095623966998485,661.9003594066609,,Madrid,Divorciado,Universidad,0.0
34.87753227153085,22325.06973926812,11.933516448068755,754.6273609557666,1.0,Sevilla,Divorciado,Universidad,0.0
26.027456285141685,66057.82348354215,12.158746230709252,624.9638971458189,1.0,Madrid,Divorciado,Posgrado,1.0
35.75804558193726,33548.090089323414,5.806331648942201,575.3735986065569,2.0,Madrid,Casado,Primaria,1.0
28.228382884878883,35823.082609492994,13.498387137677074,511.24680969918745,2.0,Madrid,Soltero,Universidad,1.0
,22773.799751213002,4.956764518140641,640.3582481406681,2.0,Valencia,Divorciado,Secundaria,0.0
33.52942618497861,29096.08402172926,6.634996282634394,850.0,0.0,Sevilla,Divorciado,Universidad,1.0
26.745028032074885,23332.409599492294,12.080572817582198,727.1107034897033,3.0,Barcelona,Divorciado,Universidad,1.0
31.786141583470066,33307.136757177854,5.618823581458122,793.9579412355179,1.0,Madrid,Soltero,Secundaria,1.0
39.12931454275624,85464.31847752712,3.1625302301277163,609.9945767335751,1.0,Sevilla,Soltero,Universidad,0.0
29.36275447196025,,10.926963394069963,542.6550239897781,3.0,Sevilla,Divorciado,Universidad,0.0
26.777796044335687,16207.336694254991,4.073634053051659,577.8922535911933,1.0,Barcelona,Soltero,,0.0
37.436872114919126,75779.65741259627,12.585796456954064,690.2868890842362,0.0,Madrid,Divorciado,Universidad,1.0
37.44966571108723,32706.795914502723,8.088223727802987,500.5871156520743,1.0,Valencia,,Universidad,1.0
29.9305682462887,25989.90911402571,10.857081860499088,599.3409583590229,2.0,Sevilla,Casado,Posgrado,0.0
30.28961694381677,61080.768657879446,,,2.0,Barcelona,Casado,Secundaria,1.0
37.32049937357636,26827.754066488786,12.999715860364836,567.9074693936699,1.0,Valencia,Soltero,Secundaria,0.0
20.519156585026757,90490.9257561914,12.237457619881571,487.6316982675171,1.0,Sevilla,,Universidad,1.0
20.925362256234447,,5.593821971322701,728.9653698209758,4.0,Madrid,Casado,Primaria,
27.81555778747564,,8.318003401022125,704.5871444884565,3.0,Sevilla,Casado,Posgrado,0.0
32.86552848288153,106793.68842660394,10.851357582079224,777.9029867630129,0.0,Valencia,Divorciado,Primaria,1.0
38.10907565598005,26826.42098469493,16.98397631994377,588.9574250747557,1.0,Valencia,Soltero,Universidad,1.0
49.753562169495524,52630.321446960515,12.287217890724039,775.9922743047472,3.0,Madrid,Soltero,,0.0
43.576596232020194,42177.67325384753,16.332834462180298,850.0,3.0,Madrid,Soltero,Secundaria,
33.40061470036573,69624.41985000286,11.10626886870984,726.2214732236855,1.0,Barcelona,Casado,Primaria,1.0
34.80983792097311,79281.14396787893,14.884925690707943,639.006370555334,2.0,Madrid,Divorciado,Universidad,0.0
,36901.30054512577,10.452437434618945,714.5080649509243,3.0,Barcelona,Soltero,Universidad,0.0
34.8148686400761,24916.638317548084,14.615911658338392,634.2212610704423,1.0,Valencia,Casado,Secundaria,0.0
32.11341361079862,45706.05540378311,7.895890222238469,617.5716442321249,0.0,Valencia,Divorciado,Posgrado,0.0
38.227185603380896,25877.840831330497,17.848592698957372,768.3260389503325,2.0,Sevilla,Divorciado,Secundaria,1.0
26.72769056447677,99378.75364417919,11.663851985822083,686.0949680212801,3.0,Sevilla,Soltero,Universidad,1.0
40.193465142411725,38881.26000329302,4.499060597498715,820.5095653450029,2.0,Barcelona,Soltero,Universidad,0.0
50.32738913002578,30252.654883265706,11.013574470559357,655.757701075643,3.0,Madrid,Casado,Secundaria,0.0
33.91239851543143,39828.58513435238,12.305068950150066,,0.0,Madrid,Soltero,Posgrado,1.0
39.01711722098941,18516.858293595287,13.704180307992317,643.3489004768528,2.0,Sevilla,Casado,Secundaria,
41.90143991711113,22341.316046196447,20.577962290672637,587.9816561312795,4.0,Valencia,Divorciado,Primaria,0.0
30.987795281141636,66184.8559699708,7.314341954421576,,4.0,Barcelona,Divorciado,Secundaria,0.0
,26148.650460029727,20.63972022787469,,2.0,Valencia,Divorciado,Universidad,0.0
35.12592400781795,21515.83616200483,9.349309567692591,661.7772761433848,,Valencia,Divorciado,Universidad,0.0
35.97676098548832,47492.46644392184,6.478921309206878,,1.0,Madrid,Soltero,Universidad,1.0
27.269902161445337,65699.86024697156,7.389667675715665,625.4676516292909,1.0,Barcelona,Soltero,Primaria,0.0
35.245101742589426,52024.84413701158,11.98259506390254,632.0266772399619,0.0,Valencia,Casado,Secundaria,0.0
39.979982912454496,59755.93783829762,,850.0,2.0,Sevilla,Casado,Universidad,
49.51143607795042,24874.59935872727,,628.1519480240108,,Sevilla,Casado,Primaria,1.0
44.59270826085207,17838.149383224874,10.891907665044082,641.473319911046,1.0,Madrid,Casado,Universidad,0.0
56.531824575115564,76931.2023887364,17.787071490022953,575.9645747849028,3.0,Sevilla,Casado,Primaria,1.0
27.326524371119504,30904.5926279811,13.530469567937232,729.3648773863071,0.0,Sevilla,Divorciado,Universidad,0.0
43.723206367206785,32034.973016910186,9.522603365629635,693.2770437849014,,Valencia,Divorciado,Secundaria,1.0
36.83342005738352,70551.41903182465,11.958413445276689,586.2821224197439,1.0,Sevilla,Divorciado,Universidad,1.0
56.89802933217672,47959.63529239058,10.415269336777337,610.717040268192,2.0,Sevilla,Casado,Secundaria,1.0
26.917017146448487,,5.191318075137107,850.0,0.0,Valencia,,,1.0
,107205.3220580638,19.157819935974803,703.2707756268768,2.0,Madrid,Divorciado,,0.0
29.00607354555978,26324.119385768412,17.912613710855048,710.1685395447298,1.0,Madrid,Divorciado,Secundaria,0.0
18.0,57752.39295874395,9.017474964182133,710.5653825026061,3.0,Barcelona,Divorciado,Secundaria,1.0
29.74244978319239,37365.629459236305,7.514779550015963,839.4625388211176,3.0,Sevilla,Soltero,Universidad,1.0
27.40867338446302,41535.18338401131,5.25115353413076,,2.0,Valencia,Casado,Universidad,1.0
36.50393786476208,77982.07044870718,12.290546018938105,660.3604479823546,2.0,Barcelona,Casado,Universidad,1.0
38.41755975777159,46813.077570815614,,683.1034793337489,2.0,Madrid,Soltero,Universidad,0.0
53.761708392158866,47531.505294979834,6.27173268156188,527.8824174710276,0.0,Madrid,Divorciado,Universidad,1.0
44.5042383818605,62084.6259889153,10.47041698409722,608.3858483418657,2.0,Valencia,Divorciado,Universidad,1.0
29.23096344337597,30258.23431655291,13.345197430397416,804.6674827280938,2.0,Barcelona,Divorciado,Universidad,0.0
26.01585328651642,23870.41646346623,7.2751792124353205,776.0213496330117,1.0,Barcelona,Casado,Universidad,
39.919191715065054,,8.509973390265,793.7066875102031,3.0,Valencia,,Universidad,1.0
21.797667929793576,13586.361060366045,8.47187186849884,641.0909777468598,1.0,Valencia,Casado,Secundaria,0.0
53.31458765854354,101529.38723529098,6.465063517133042,653.4304759881163,1.0,Barcelona,Casado,Primaria,0.0
46.79440120721287,20918.638130579486,8.590224977163924,521.1934504961968,2.0,Madrid,Casado,Universidad,0.0
30.308243478952953,32512.281466346823,4.114000864397442,793.193454231631,1.0,Sevilla,Soltero,Secundaria,0.0
18.0,31621.525363206376,8.269685847730871,809.6652268766096,1.0,Madrid,Casado,Universidad,0.0
48.538723741654124,42349.1381364812,8.328342845458348,808.3920966535609,0.0,Valencia,Divorciado,Universidad,1.0
33.85460154747382,54604.33784400792,9.069016622472242,850.0,3.0,Barcelona,Casado,Primaria,1.0
47.378163119734616,55839.497818821765,11.561779156634355,742.2108593489905,2.0,Barcelona,Soltero,Secundaria,0.0
19.05572341205633,27131.787249314002,5.040311798846609,850.0,2.0,Sevilla,Divorciado,Universidad,
29.006249770462272,33404.274275814074,5.5162921944213,679.9525390842122,4.0,Barcelona,Soltero,Universidad,1.0
35.05243699718183,41826.691829916635,6.386178622847652,523.298963499445,1.0,Sevilla,Divorciado,Secundaria,1.0
35.46980593764742,32069.299092827747,4.778753700415767,786.0724677240117,3.0,Madrid,Casado,Universidad,0.0
30.499345285207564,81119.02406615668,12.147418502806909,519.6110873991304,2.0,,Soltero,Universidad,0.0
41.228499323474985,46420.08336996303,7.126198403713383,,2.0,Barcelona,Divorciado,Secundaria,0.0
24.323795706174057,52440.73181302926,9.198158474752413,795.5323802124256,1.0,Barcelona,Casado,Primaria,0.0
33.576205149787064,50586.531013285065,6.126648563453864,,3.0,Valencia,Divorciado,Universidad,0.0
36.20295631711899,65299.32176364487,7.864183012720528,,1.0,Valencia,Soltero,Secundaria,1.0
40.14438834058749,39755.79037765856,10.695645588226066,503.4071005853022,2.0,Barcelona,Soltero,Universidad,0.0
42.1161487808889,18988.409126517843,10.927683191295895,691.7139327464084,1.0,Barcelona,Soltero,Universidad,0.0
23.753579081621307,44348.93508673206,5.632697010840952,701.7455465252656,3.0,Madrid,,,0.0
19.658858292643778,26221.14835066556,8.989415541913809,565.5897183817586,3.0,Barcelona,Casado,Universidad,0.0
47.77676821898509,27880.747033716503,6.176950997619611,584.6267209275715,1.0,Valencia,Divorciado,Universidad,1.0
38.323140119795916,48687.714554816586,8.837881847856274,,2.0,Madrid,Casado,Secundaria,1.0
27.515134634434464,67449.97801676134,6.8478958535675325,590.0352705950738,0.0,Sevilla,Soltero,Secundaria,0.0
,36703.8079812849,19.700753919957027,689.2005349836132,2.0,Valencia,Divorciado,Universidad,0.0
36.156746342928585,42379.35050932029,13.3112709351213,639.703509984784,,Valencia,Soltero,Universidad,1.0
46.792971840638266,85059.60051749818,,731.7908384095675,0.0,Madrid,Casado,,1.0
35.67518481410109,40961.03753120573,8.17952623341035,764.9430466203063,3.0,Sevilla,Casado,Posgrado,0.0
55.60747924881987,,13.48172806527751,758.1778959718889,4.0,Valencia,Casado,Secundaria,1.0
52.55340842443204,48182.676311777475,9.108746112428463,658.9873754815244,0.0,Barcelona,Divorciado,Primaria,1.0
32.51035851520926,15057.30629410069,18.80158284143496,728.4475629464472,3.0,,Divorciado,Primaria,
44.71570950954356,52927.101934254824,14.077101682179775,803.5128916176733,1.0,Madrid,Soltero,Universidad,
41.45375949585147,43939.949315361715,7.837705476932215,744.556458127749,2.0,Madrid,Divorciado,Universidad,1.0
48.68631557532349,69208.32079236134,17.845100999881893,850.0,3.0,Madrid,Divorciado,Secundaria,0.0
25.350765394198955,50847.72574180758,8.198890749013403,798.2178986766688,2.0,Valencia,Casado,Secundaria,1.0
41.86051459998439,33886.50081472384,20.214033187624857,850.0,0.0,Sevilla,Soltero,Secundaria,0.0
45.58424486849588,19689.698946575594,18.26817165825811,450.76568720699356,0.0,Barcelona,Casado,Universidad,0.0
18.0,32711.709169123667,10.669725561372804,709.6676121140232,1.0,Madrid,Soltero,Primaria,
23.16741487334225,23735.800877743735,4.194535941521438,667.6067499047782,4.0,Sevilla,Soltero,,1.0
18.0,27166.456520729032,10.30158787185656,687.5020269685784,1.0,Barcelona,Divorciado,Secundaria,1.0
32.305931655554424,48741.65109698149,5.3498552253362215,619.504057989586,0.0,Madrid,Casado,Posgrado,0.0
42.17542255795962,83696.48431377157,,739.619940038418,2.0,Barcelona,Divorciado,Secundaria,1.0
50.02357052096028,,7.192452787223607,519.1643567582587,0.0,Barcelona,Divorciado,Universidad,1.0
35.74094780419775,19971.43874199846,5.327347554716074,740.3436862871291,3.0,Sevilla,Divorciado,Secundaria,0.0
51.286155455712915,45356.162511671,10.318974700183741,622.828877981946,3.0,Barcelona,Soltero,Primaria,1.0
21.198985417851084,66059.80475190215,6.562486362457347,649.9613909879566,2.0,Madrid,Casado,Universidad,1.0
18.0,26771.911749454113,8.372360791576689,743.8501769565738,4.0,Sevilla,Casado,Universidad,0.0
34.44452301103381,33961.79232834696,7.221210912473627,707.8777727866334,0.0,Valencia,,Universidad,0.0
38.840654489393074,36583.18901585401,11.583895263627062,805.3920911406453,4.0,Valencia,Soltero,Universidad,1.0
34.67305251905907,24527.515389081585,11.21236456846158,603.0496494154011,1.0,Sevilla,Casado,Universidad,
18.0,50218.57297931899,8.065612768656303,691.9294347782873,2.0,Valencia,Casado,Universidad,0.0
34.10879960487212,34184.44263002262,11.839940115378985,788.8773117011151,1.0,Barcelona,Divorciado,Secundaria,
21.95530499495147,44791.16647005857,15.713714604160115,736.1199743751398,1.0,Madrid,Soltero,Universidad,0.0
,23301.054850879347,2.9084265332264128,742.5594253462797,4.0,Barcelona,Divorciado,Universidad,1.0
38.66598246096848,29180.93458504736,7.028496589035822,810.8042858383234,0.0,Sevilla,Casado,Secundaria,0.0
25.60120213672645,52114.09241165219,5.843695428425542,659.3757551130473,0.0,Madrid,Soltero,,1.0
29.861330826633065,30139.245055912234,6.735271400792576,,3.0,Sevilla,Divorciado,Secundaria,0.0
24.407864781110483,86118.70598252125,2.6183717143492578,757.5904436932336,1.0,Sevilla,Casado,Secundaria,1.0
34.37320902726828,29738.027922077887,2.8420677393877716,685.056851398891,2.0,Sevilla,Divorciado,Universidad,0.0
44.551423205012384,40633.26572255779,1.7840997240081058,812.2203567697716,1.0,Barcelona,Divorciado,Universidad,
,57889.73827199933,7.336459769976423,736.9773437115056,2.0,Madrid,,Secundaria,
40.040465155178445,17868.9014823066,7.239309988169201,637.6649319709738,3.0,Madrid,Soltero,Secundaria,0.0
29.69742381627559,15056.959582346904,16.708384866620598,733.8384026811142,3.0,Madrid,Casado,Posgrado,0.0
,16935.577111670453,9.957032965820604,609.7300335777467,1.0,Barcelona,Casado,Secundaria,0.0
33.929696400454425,68274.52927087461,2.8228174381616546,794.6928468357056,1.0,Valencia,Casado,Universidad,1.0
24.647576775806257,27558.62759925732,11.70603189923829,560.2847693451848,1.0,Barcelona,Casado,Universidad,0.0
29.463506946528177,130496.23344450306,38.64887003844992,822.2065274196185,2.0,Barcelona,Soltero,Universidad,1.0
23.021221074111516,27388.437127754853,2.914217311628259,732.0876511184578,2.0,Sevilla,Divorciado,Posgrado,0.0
54.64725132916389,39826.01622033251,18.943841111045966,,,Madrid,Casado,Universidad,0.0
35.35263551971729,78515.7857792949,9.138075636814111,776.3334150933877,4.0,Madrid,Soltero,Universidad,1.0
28.002744920074143,99016.96163417003,7.617789095494478,751.1326644162355,4.0,Valencia,Divorciado,Universidad,0.0
37.13979910734222,101798.61606076648,7.081502126706058,833.038168565806,2.0,Valencia,Soltero,Universidad,0.0
33.8767195030917,66448.54151526779,10.830584558008006,832.1061738353467,2.0,Sevilla,Soltero,Universidad,1.0
32.79030400466777,60598.8541162424,7.648174492074156,735.2290444166287,0.0,Madrid,Casado,Universidad,0.0
41.14166700043425,48837.97544696424,5.252761384805437,612.8229311958423,2.0,Valencia,Casado,Secundaria,1.0
42.57507710047305,53593.364249700455,7.206216523010376,645.8490999553759,1.0,,Divorciado,Secundaria,0.0
29.694988523894725,27567.89477502007,10.969268588448157,,2.0,Madrid,Divorciado,Secundaria,1.0
29.2418175935532,24122.50637785251,12.619391711175995,808.1721694395094,2.0,Barcelona,Casado,Primaria,1.0
32.24948302848356,36254.281777031756,,654.3613538662524,1.0,Valencia,Soltero,Primaria,0.0
18.0,33353.15630643205,9.763477364563103,662.7059479569864,5.0,,Casado,Universidad,0.0
,28951.751306074406,16.126280697870627,850.0,1.0,Valencia,Divorciado,,0.0
48.66874267444525,51441.15045904395,8.51716315973934,689.5701488622274,3.0,Sevilla,Soltero,Universidad,0.0
51.449677135012834,58550.95058215386,,636.5268109733395,2.0,Valencia,Soltero,Universidad,
32.50963960443622,37956.78076493427,8.840118760024748,777.6646028394148,3.0,Madrid,Soltero,Universidad,1.0
40.765569630557664,76021.01091949506,10.292074231662992,694.3865717040416,4.0,,Casado,Universidad,0.0
38.112501545435364,20520.00294766828,13.614644229992809,561.0400836566434,1.0,Sevilla,Casado,Universidad,0.0
65.78880808455239,32963.96487611414,7.500280346386288,804.0914082807374,0.0,Sevilla,Divorciado,,0.0
46.195749114345766,25376.75406574342,5.994428694182457,625.2960679300725,4.0,Valencia,Soltero,Posgrado,1.0
33.72082408519233,14281.663082373823,14.09899683369198,704.3585598389576,3.0,Valencia,,Universidad,0.0
25.444595593995743,34844.81613059927,,693.1860886212644,1.0,Sevilla,Casado,Secundaria,0.0
18.935536797424277,34170.78252584571,17.251353686328155,723.0101173469864,2.0,Sevilla,Divorciado,Universidad,0.0
37.03463635867223,77398.66966358022,6.95947889381782,,4.0,Barcelona,Divorciado,Universidad,1.0
27.436492547156966,49781.855153759236,,666.4900521200766,3.0,Barcelona,Soltero,Secundaria,0.0
20.77746290402326,21761.694884197426,14.335049953554298,812.4837060115701,1.0,Sevilla,Casado,Universidad,0.0
28.534271157574736,91770.50999979694,7.4594405591725454,826.5445519891654,0.0,Valencia,Soltero,Secundaria,1.0
24.18451996385605,66870.74444877266,12.383007615234863,600.8709618359679,4.0,Madrid,Casado,Primaria,0.0
51.871416350725646,48583.9666790101,8.534223068256642,792.0598242711816,1.0,Valencia,Divorciado,Posgrado,1.0
43.816397569494505,,10.804595235259237,623.8570245574416,1.0,Valencia,Soltero,Universidad,1.0
34.92027358683383,22477.731379615823,5.2010333480607125,662.5467740612717,3.0,Barcelona,Soltero,Universidad,0.0
49.79944138890026,30148.685784389294,9.706341879799275,667.8015633540748,3.0,Barcelona,Soltero,Universidad,1.0
35.77368307647618,62590.84559244009,1.4571073564251795,710.8803709705409,2.0,Barcelona,Divorciado,Secundaria,0.0
26.387157986717362,93180.44424570237,15.5735852508695,,0.0,Sevilla,Soltero,Universidad,1.0
50.23124077269657,78560.30018679812,13.111135599144786,726.4584536029112,3.0,Sevilla,Divorciado,Universidad,0.0
40.38910043684659,28440.66565138449,5.804541831998491,687.3868239676156,1.0,Valencia,Casado,Posgrado,1.0
24.627538456735437,20747.712598292015,19.101265525048664,796.7311233038215,1.0,Valencia,,Secundaria,0.0
33.09661321916392,38965.93661989527,15.1497468612796,619.7338609766285,2.0,Madrid,Casado,,0.0
26.24381746615243,14999.622561762139,5.323095275705457,692.2782556532051,1.0,Valencia,Divorciado,Posgrado,0.0
21.17200269035664,42684.18931915257,7.229357914955208,799.5781228377529,1.0,Valencia,Divorciado,Universidad,1.0
44.26177547531641,33731.88147122696,5.472249044925158,752.9306211790573,2.0,Barcelona,Soltero,Posgrado,1.0
54.094166404701305,28766.93018959739,10.940670659056329,653.3696022555088,1.0,Barcelona,Divorciado,,1.0
21.01432426180859,16360.881111319823,7.079638961596627,548.7043233399733,3.0,Barcelona,Soltero,Posgrado,0.0
40.62969236690571,46948.19568271606,3.2694873180352473,731.0858190794811,1.0,Barcelona,Casado,Universidad,0.0
28.49357430878173,27823.870439931907,9.039929698173491,542.1324798097011,1.0,Barcelona,Casado,Primaria,0.0
30.12874616235304,20232.420704435546,13.850547595674877,678.7498635308834,4.0,Madrid,Soltero,Posgrado,0.0
29.07606075761131,8637.503673384845,9.79773839790062,817.8948399236667,1.0,Madrid,Casado,Universidad,0.0
26.36009230320184,35819.31483657741,11.883850268267446,759.675864630185,3.0,Madrid,Divorciado,Universidad,0.0
35.48521627944827,88091.01306117668,10.2235027505802,497.6346021987833,1.0,Barcelona,Soltero,Universidad,1.0
26.69049883588962,83335.47495232377,12.869233706293757,720.0451504340317,0.0,Sevilla,Soltero,Secundaria,
37.704568257798385,,10.637161660275758,668.0830085397406,3.0,Barcelona,Soltero,Universidad,0.0
34.49761890550863,26873.446787843164,8.8131451117176,572.628259927455,1.0,Barcelona,,Universidad,0.0
32.6105195313359,45907.65363632462,9.742588277981016,733.5021295802103,0.0,Madrid,Casado,Primaria,1.0
25.924363379584022,22044.254508326958,17.537435354380936,650.8262151209273,3.0,Barcelona,Divorciado,Secundaria,0.0
29.232286694316674,42230.413939717764,12.183964736080227,651.4465961360502,1.0,Madrid,Divorciado,Primaria,0.0
42.55391225825756,53265.2879059356,,712.404511842672,1.0,Barcelona,Soltero,Universidad,1.0
40.009171876243805,67068.28858647558,9.672105536220734,637.4115469098515,4.0,Valencia,Divorciado,Universidad,1.0
25.22444755201449,34541.713573954985,10.852869370845314,709.5735833866563,2.0,Sevilla,Casado,Universidad,0.0
35.99332305429226,,8.678479492219509,640.6675110370065,3.0,Sevilla,Divorciado,Posgrado,0.0
42.51387123371789,23412.110416183106,,646.1538539377458,2.0,Madrid,Casado,Universidad,0.0
18.305947188786284,24018.02389214413,6.087714041619051,799.2929769295528,1.0,Valencia,Divorciado,Secundaria,0.0
40.43360192379935,32427.449634761917,7.657973375622823,809.4671636380276,0.0,Sevilla,Casado,Posgrado,0.0
28.373762410541534,43637.96264700046,20.095302501142903,529.1345752857375,2.0,Madrid,Casado,Universidad,1.0
40.70598668593159,57342.21185742843,11.594674656116974,774.7072843846553,0.0,Barcelona,Divorciado,Universidad,0.0
27.36740843457483,24304.347545414064,4.117290632614833,839.8591004626105,3.0,Barcelona,Divorciado,Universidad,0.0
,76599.38174482767,8.934595766744318,850.0,1.0,Valencia,Casado,Posgrado,0.0
